id	label
NuvgBjmUW1g_000140	dog growling
0CzC0-cXe8M_000030	lawn mowing
GdFlyobMoAE_000009	playing bongo
nfFldYRXbDM_000098	playing djembe
ECP7EJka6N8_000590	playing cello
K3CenN7d30Y_000030	chicken crowing
BbWdsbZ9TsM_000130	train passing
k6ROAVZxzqM_000017	sea lion barking
mwoQMUhI9nY_000139	playing table tennis
AqjB8DGt85U_000034	cat caterwauling
K_GkTGJxTSk_000019	chicken clucking
n4jf0RXGw7I_000019	canary calling
qJT2h5uGAC0_000930	male singing
QMc3zhoaU-Y_000057	chipmunk chirping
PfF-ishRsno_000048	playing bongo
3KQxT20mY-k_000030	goat bleating
m0kxHYaGpL8_000000	people whistling
5wC1sG4US3Y_000205	playing bass drum
bp-XBkdA4rM_000385	people marching
gItGfthUf8E_000203	playing bass drum
fnj0Bhpamqo_000115	crushing can
dqu_dkIqqrw_000085	lathe spinning
cONmLYsDHl0_000018	people marching
eo4MuYGCoGI_000089	playing glockenspiel
vVItJE6Djsk_000054	train whistling
DpLi9YH5idY_000030	dog barking
QpKhFTFh0B8_000029	coyote howling
Ng1LL3S02kI_000048	black capped chickadee calling
Sa_ovp-50Tc_000030	pigeon cooing
Qzld9zDqrHI_000079	blacksmith hammering
-7tYmeOmsRg_000180	people eating crisps
3eaA8bsLJBA_000042	playing cornet
WgllfeO855E_000147	playing congas
f8cJ5g7Pe88_000030	crow cawing
dn7CK_jxV_U_000148	race car
ZfSlWX1C8yY_000030	playing didgeridoo
dIloYYVJIO4_000124	goat bleating
R4jlQEweREY_000030	playing didgeridoo
EBHtpU1tB3E_000000	penguins braying
NXeVBvS5cxQ_000030	typing on computer keyboard
H4rdJlSSt5Y_000030	playing banjo
xv3l1Blx6JQ_000250	people belly laughing
0_9-dbUW0hU_000030	playing theremin
OebTD1Qqjys_000055	cricket chirping
7916WqcPKBA_000030	cat purring
mbVT9tKSUXo_000005	air horn
KSx1Y32_Wd0_000062	playing oboe
9XuTWG0Svls_000041	popping popcorn
O2HttJtcec4_000030	playing acoustic guitar
2YW7WBtqzzQ_000000	people burping
vh8Uh1zTLQw_000058	bull bellowing
Z5XoxwA2e4c_000150	opening or closing drawers
OPXoyT08GvQ_000017	children shouting
4LnCvnu9QOo_000010	people hiccuping
dV_7-zHqOfs_000040	chickadee calling
XyVZgPZ1clo_000852	driving snowmobile
iFgbO8LRJfo_000365	playing castanets
X76DCP7SCR0_000150	helicopter flying
1P9yEzO1Bic_000025	playing erhu
woWw2_6KmN0_000004	gibbon howling
HJrYNAIm1AY_000110	dog baying
Y16pPj3zfo4_000007	alligator hissing
QLEXmKz-MV4_000070	playing cymbal
syJs8zsdI8o_000034	playing gong
nG8nq9UVWX8_000351	person chewing
4GxRRVp3hD4_000018	dog whimpering
ZC2-HlTYjqA_000050	ocean burbling
8cPqZBlI6Z4_000008	lip smacking
fp86HeXZCdo_000068	fox barking
XMVoH1JjXw8_000030	fireworks banging
Nht8x-egV7Y_000015	chinchilla barking
DUlxiX4ri1Q_000045	alarm clock ringing
ECVfSkmVy5Y_000001	elk bugling
cIS8PcMk0Uw_000030	waterfall burbling
6k54aEMkp-w_000115	playing glockenspiel
eyFBIA_HOmE_000030	playing steel guitar
3S3cX2QxOoA_000000	playing clarinet
ifGuIUPl1hE_000030	lion roaring
Xw_JU2taiVM_000423	playing table tennis
OqUYjRzUis4_000120	train horning
x-t8155hXt4_000080	cat purring
RFeU64gTvGQ_000000	people coughing
4WH0ZxvF9Nw_000003	otter growling
G7qe64jM9zs_000200	steam train hissing
0nYltlo90Zc_000161	playing congas
F0CgRLr_pTI_000003	wind chime
Mr--N4d6lIM_000323	man speaking
u7eeBFLqfoM_000180	woodpecker pecking
GVk8l4S9NN0_000039	playing tympani
R3urUtvSgkU_000030	playing bass guitar
IYllzXfvkmY_000020	people coughing
YOEGhE-dE4g_000326	baby giggling
NIXYf0CSnhE_000080	people hiccup
I1GC1yWdM_c_000030	cat caterwauling
lXUcalwkWCo_000070	chainsaw
RasfE1VmcKM_000172	chinchilla barking
bmefVbk2-lM_000114	playing djembe
91vBzCaNTQ0_000079	playing violin
K1ASf4xAexc_000030	parrot talking
J4IWp4vNFnw_000100	slot machine
GSSWxAo_oyo_000011	tap dancing
yrOG_y_XhuA_000011	playing tambourine
gfFpHArBxQU_000030	playing hammond organ
lutN6JqHO_s_000097	playing cornet
I0CQd_aWJ9g_000030	people shuffling
L5UDz2PJ9sk_000030	playing didgeridoo
E6_602iIrgY_000561	forging swords
fLZ5jPkCUOQ_000004	gibbon howling
2ISY5z0QQfc_000101	playing erhu
7T5uQKw-DOg_000338	fox barking
9ao6stS2toU_000003	cat caterwauling
gx7Ylk3LVaU_000020	ocean burbling
ZoameGbMVt8_000110	chainsawing trees
ck5S__5JJvE_000005	bull bellowing
GGqC1H9BeTg_000180	electric grinder grinding
xHnIZIPMRNg_000041	turkey gobbling
iiAWiz5IGMw_000425	sharpening knife
HXq7yu1jWJE_000035	sheep bleating
xXz-ENUCuT0_000201	chipmunk chirping
v41-hFzfeRs_000009	wood thrush calling
xAmYnybedFw_000117	snake rattling
tq3Hlgw2ZB0_000180	sharpening knife
StmGbhL9dgQ_000064	dog baying
JMF7NvH3qoE_000030	train horn
aJBHU0__eZI_000413	playing bongo
VbPkC6aRKc8_000151	snake hissing
wfRWvI16wxw_000086	lion growling
NJUl3gPX07o_000030	chainsawing trees
5uRkBz98fCk_000024	wind chime
hwdxp1xG-jQ_000077	playing erhu
F6oEu35qy_A_000025	fire truck siren
vlVN2yCot7M_000170	car engine starting
AgLNBaSMRBA_000000	chipmunk chirping
CrOlDmMSVSM_000120	cattle mooing
HbKm3MFLDjQ_000000	car window closing
mcYd-WlyCIw_000006	telephone bell ringing
6KiFICzs6UI_000150	mynah bird singing
OAyewg0sAeY_000000	snake hissing
PaQGXIh94uc_000150	playing ukulele
7rqy1JhY7TU_000030	goat bleating
nTcGKRvqIbM_000003	chicken clucking
31O2j4aAgYU_000030	playing bass guitar
CsRF3qYnSLI_000030	dog howling
tPE0GmzqkRY_000030	man speaking
c5D90N1qrD0_000030	playing didgeridoo
WftXzNONXZo_000169	baltimore oriole calling
9e6oA02wk94_000020	singing bowl
J5q9wLnXFh8_000206	playing bongo
MMCrV1ia670_000030	mouse squeaking
O41WqVK8Cjw_000100	playing shofar
fE7-2gllNvE_000230	using sewing machines
bq6C0_tAbJM_000030	helicopter engine
RXSyVeHp2yA_000000	cap gun shooting
lLdaRlWf2GU_000040	turkey gobbling
7u3_Unnj0ZU_000075	dog baying
P5tsRM1iokA_000030	playing steel guitar
91z1LeIpLbk_000053	lions growling
eM0PkfqGmIE_000030	playing bass guitar
8YaDsXWhDTA_000496	playing trumpet
etmmUjsRNRs_000030	playing acoustic guitar
dYQ-nXyfhho_000030	playing drum kit
ERxlveTpCnw_000137	sharpening knife
cmB8l4mQ1XQ_000030	playing accordion
HhUYxDk7_98_000018	horse clip-clop
KcC_g1wPovM_000080	waterfall burbling
U8rWZXjH2cU_000040	female singing
BLEthZXy35s_000250	railroad car
OLRKXIQi9z4_000023	people giggling
6jNme_qT8VU_000290	sewing machine running
tw3R0zsmGho_000003	magpie calling
URosKU18wTk_000018	squishing water
bkIBHUh7LrE_000126	cricket chirping
45JHcLU57B8_000020	driving motorcycle
4UCZF_UnG10_000027	engine accelerating
GX88nJyAb_I_000030	playing piano
nhAiQyirHe0_000127	wood thrush calling
jEP-WEblweY_000115	train horn
dEuEtrdRX9o_000030	playing zither
sAL3qAUtF20_000101	playing castanets
0ZxpQ87jdgQ_000037	cow lowing
UkKDHtVKDrc_000473	driving snowmobile
SAFlijpaj0Q_000024	people shuffling
7nglQSmcjAk_000030	reversing beeps
J1SB5arXFf4_000006	snake hissing
EM2O8RPZcuk_000000	cowbell
BR_GZnsBJT4_000045	bull bellowing
rf_2xYkZcM4_000030	people burping
9uOOfuRD6Fc_000070	railroad car
kNKfoDp0uUw_000030	driving buses
Y3Iu9Xq-TaU_000453	people slurping
jQEi2K1fvRI_000263	black capped chickadee calling
bFTkrENAIzk_000237	popping popcorn
guGNQyMTm8Y_000101	playing castanets
ZECeW7EAQtM_000010	driving buses
007P6bFgRCU_000010	playing trumpet
iyroRIRrXUw_000090	typing on computer keyboard
PeNLnpalp9s_000030	woman speaking
c-8SLUH5pp4_000030	playing bass guitar
BQsQzaDrHKY_000210	alligators hissing
aZxm-nYkpNs_000003	cricket chirping
u0VZUjxb4p8_000157	beat boxing
exqbdXoRCUo_000210	skateboarding
E3XIdP8kxwg_000110	skateboarding
FRoMl49q5gc_000160	crowd cheering
jJp1gPilmxs_000009	playing harmonica
Wr44Q8MQHL0_000030	helicopter flying
AcLX-YyZE08_000167	car engine starting
9q3JJ7Fhvbs_000070	playing electronic organ
mcBEkWVDcmc_000107	bull bellowing
6wRJg4fbELE_000196	bull bellowing
d7Xf7brOPzw_000149	cat caterwauling
SHk3gJAnm8U_000529	people sniggering
gvuoL6ugzvw_000040	chainsawing trees
qfwEfapK0go_000038	elk bugling
mH0qxsxLypw_000080	cat meowing
q3W8UiycXe8_000340	helicopter
kxkk4w2yzbk_000030	playing electronic organ
xvuvBU9es1Y_000516	people slurping
h1LxMPb7WD8_000085	playing synthesizer
s5YKy0zJOIk_000040	people sneezing
Y_H9pAXuz6M_000070	playing cymbal
38F6eeIR-s0_000030	reversing beeps
cqalBFm19UA_000221	tractor digging
_r--eecSZRk_000024	airplane flyby
XyIAPpcvVro_000000	people sneezing
RQIVLqDLQzA_000050	sewing machine
JP637fg_ZC0_000030	playing theremin
c_PsOVPaW4w_000001	donkey braying
RF3rog2YjYw_000030	baby laughter
EAJT9Bk_GeQ_000030	playing french horn
mCY1Z1cmc-s_000359	slurping noodles
BUSFTmkQTvw_000030	people whispering
g6FX9VjYD-w_000030	bird squawking
BXoTkN2Frl4_000118	playing trombone
IiYSoGSDUY8_000030	playing harpsichord
IwqNzs5BSvs_000046	fox barking
SIZ5WUVzAMk_000216	car racing
MoYPhggPrPg_000074	snake hissing
urZASbmHOO8_000130	machine gun shooting
klExMKT88MQ_000160	playing electronic organ
0g_-KI5NZ-E_000030	people whistling
dI3xU5LXeoE_000081	train whistling
lEjV0us_eF0_000021	yodelling
5DN1Q9s5B20_000030	cat hissing
ZOkDV5Z3Nn8_000012	playing congas
FndCEC7yK2g_000104	airplane flyby
ftxxMmqrYQ8_000003	snake rattling
smJRVhMRxIQ_000007	chinchilla barking
r1am09HyMkA_000040	people booing
L76AuckUoe8_000006	disc scratching
qu14BGKi1lc_000030	crow cawing
448X3t13rlk_000325	driving snowmobile
WmxNXcXMcdw_000113	playing congas
2o4-lEtFb2k_000060	hair dryer drying
3YI7HlxdMxQ_000208	barn swallow calling
IzZFPvqT1_s_000190	people eating noodle
7j8DS1YoQwQ_000169	tap dancing
87tCTDAXZto_000050	cattle mooing
T-28g9G-WKo_000000	driving snowmobile
2ke9wf3Ajkg_000080	car engine knocking
6dhU9_K2uw8_000030	engine revving
9pfZ4sXXsE4_000330	chicken crowing
CTDxHMKWxI8_000265	playing drum kit
jVbT8XQkJx8_000079	playing oboe
7fLnFGd79-s_000018	chipmunk chirping
1CZ-bybGzu4_000030	crowd chanting
W6hBBs-MuM8_000145	missile launch
Wqux-4IupdU_000112	playing djembe
pb1RbeEwwmc_000057	playing congas
FpYuJwh_vo8_000070	chicken crowing
qaZYMjKrUCo_000460	sewing machine
5KdvPp1_JeI_000184	black capped chickadee calling
bPzCbrmKoVY_000019	crinkling plastic
raCETItMU_g_000299	playing bassoon
FzzboZDObbs_000041	car engine starting
JFVs86eb014_000052	coyote howling
2zec0wuZgLE_000500	opening or closing drawers
02UvvE1oA1I_000030	goat bleating
crToMuDxmL8_000050	playing fiddle
QHPJK945JVg_000010	reversing beeps
AHIV0RMwnN8_000210	tap dancing
-3Kv4fdm7Uk_000030	playing steelpan
lv_tTIdHC2Q_000130	playing djembe
G7Fr50rWppo_000040	train wheels squealing
y9_9tveI1OY_000100	people sneezing
0hfU27A6tus_000070	playing banjo
D668Jl6zuAk_000190	child speech
7wJc_LpV8E4_000012	coyote howling
2SchRwpsT7s_000048	people battle cry
6V9JinlbpHw_000082	playing erhu
xQTPEQDb0Gg_000030	driving motorcycle
2sKmbnOi5S0_000006	playing table tennis
DLncH1MUazE_000005	dinosaur bellowing
Uq-owMVP9qI_000030	people whispering
4z8HTrCvEsc_000097	tap dancing
Xb7lSqbJYog_000490	helicopter
UDlc1slA8PA_000590	helicopter
yIXMPZL2eSQ_000042	cat purring
CdSt0vG0uk0_000320	crowd chanting
kHum8R_CcR0_000091	airplane taking off
k91ukyGncNI_000077	baby crying
E3KhunKjg9s_000181	playing guiro
GIWJpC_OW1E_000023	people burping
5hLkSi3BcWA_000021	cat growling
FatuEXsaQ20_000030	vacuum cleaner
HEBbCfH6xME_000003	telephone bell ringing
HC4f5gUkLME_000171	playing mandolin
SX07l57Ylmc_000031	gibbon howling
Rhl5nDCU0u0_000060	playing harp
Y0zPnwGCSw0_000048	fox barking
FMr1WHtXJbc_000030	tapping guitar
nmRMfbrXwt0_000001	electric shaver
10YXuv9Go0E_000140	skateboarding
j5_x1BgTo1Y_000437	eating apple
lbnENIVqZk0_000207	woodpecker pecking tree
XjkUtn062ho_000000	milking cow
H0MTqgT8UkU_000110	ocean
4z8HTrCvEsc_000012	tap dancing
yjXeSP2y-Tw_000027	baby giggling
dfwr8wgZU8M_000040	car passing by
uAcYglB_pRw_000390	bird singing
EO2y901299I_000030	man speaking
CSEWnDLoCNA_000021	cat hissing
-0UuUoXQUoI_000107	playing double bass
GkStiQ3hR5g_000220	chicken crowing
4Vq6WDtxTt4_000030	fire truck siren
DZ2idjIBgKk_000030	lions roaring
j1JUsTMZcuY_000004	people giggling
5gJ_PWgJWIw_000420	machine gun shooting
yXeKrbtMz2M_000010	man speaking
9Ti98L4PRCo_000017	reversing beeps
DjqOjkoVu3M_000153	alarm clock ringing
F0xRrtS-_Wk_000030	crow cawing
3OlQmVVOzbQ_000250	rowboat rowing
A7pW5W-4snM_000150	vacuum cleaner
DPpmV4JqYsM_000030	goat bleating
9WClEjrr_RA_000027	bird singing
ixn9yG0ny8w_000030	playing bass guitar
fXGErRbyv6M_000079	playing slide guitar
w-5phSpjv8E_000018	people booing
hUcuXIvDN2E_000030	playing bass guitar
fil2wCcFeY0_000001	gibbon howling
N4SfahxM8Z4_000004	airplane flyby
yGeIkgt-Hr0_000019	playing bugle
mo_x30i1gns_000099	playing glockenspiel
puQFxYICkII_000000	playing oboe
Xo5rIluWHhI_000007	electric grinder grinding
LEFSHa_n9jE_000287	people cheering
_A30xsFBMXA_000040	fire truck siren
hDnMfsCScSc_000096	air horn
ruK8QzIWrSY_000080	canary calling
1hwkxJOl1PY_000020	lions roaring
E0pr-jw5Nrg_000129	playing djembe
44Nt8WOHyyU_000040	playing accordion
Wgnr_ftHhUw_000030	dog whimpering
hBTte9j8Xrk_000136	crushing plastic
Bpw53tN6h8E_000030	singing bowl
jr2kxASSRBY_000030	baby crying
h4MaAn43I20_000069	yodelling
Sgdq22nyfTM_000240	train wheels squealing
tgPq6ApMOWk_000028	cat hissing
CQNxQ_dD040_000005	horse clip-clop
ViP3M-Hlm18_000030	playing french horn
49PCE6AXrGw_000030	cow lowing
URtpQZsUmBY_000030	cowbell
eVhGXZQx-t8_000036	elephant trumpeting
q797zkZNePo_000206	sharpening knife
IIKc_1iCxMQ_000014	playing bassoon
sQNdEhz_yNg_000110	playing drums
EUy-RsUXJ00_000030	owl hooting
ULLJMxwt8Jc_000150	people babbling
VmYPBzrkKGw_000140	playing oboe
jPKhBkLgFLk_000016	playing violin
1yKGjTOk7NY_000030	child singing
YDpyBLAg2Ps_000280	tap dancing
f9sagpKa8Zo_000040	playing saxophone
FgzVC4jxtxg_000100	playing clarinet
bcBixpb5TdI_000098	pheasant crowing
3p3A4QDXw-g_000030	male singing
LsxjV7E7F_M_000097	popping popcorn
Gl91Nx0dVuU_000167	woman eating apple
BQPk4cmN__4_000030	dog barking
3LtXT2KVI-c_000030	cat meowing
ggjbkDEZKXQ_000090	wood thrush calling
VwaLVY1oF6k_000026	dog whimpering
5GyhFsJoiYc_000044	otter growling
sE7fflraCpY_000009	playing gong
ZkNXSaL8GWQ_000003	air horn
nC1p4WWdMgY_000267	lip smacking
DNDz_sjBBY0_000230	lawn mowing
E3rjAlJCmUs_000422	playing congas
466XkuormNQ_000030	playing harpsichord
vjx-jzh9q7U_000189	playing steel guitar
qVvAWkoLOz0_000108	playing snare drum
4GPDqOodSUU_000140	people sobbing
kuihSZXsIJ4_000030	car engine knocking
_8JGpCc5RI8_000160	playing ukulele
-KBH8YmHR-0_000050	snake rattling
ZBk-DylU4Ac_000013	ice cream truck
FxkZsO4Kd78_000022	bird calling
zLfhRM6G0OU_000039	playing trombone
RSXUYIi95wo_000030	people whispering
wfRWvI16wxw_000047	lions growling
KiCOEV4Rbos_000002	cat caterwauling
47mYYtNAp_4_000000	elephant trumpeting
Vx3kxcFd5GU_000022	people giggling
qhOaqSH-x5E_000030	bird wings flapping
LDDOczcTYxI_000147	bull bellowing
7JqR7JlgRlE_000030	turkey gobbling
eJSpibgl0-c_000030	speedboat acceleration
OIYRNzlgN84_000200	motorboat running
AA_XVhso6IU_000244	playing violin
oD0Xp--xxjE_000030	playing drum kit
dq75lff004o_000001	elk bugling
4YHYnWM_jMQ_000083	electric razor shaving
vConpHixES0_000090	playing harmonica
ZwAplWOatRo_000020	woman blowing nose
xX_x4lBDBVU_000042	cat growling
ep5lN_jtf8o_000062	hedge trimmer running
BYBRY2mupcc_000030	sewing machine
BUyHfzUvQX0_000005	cat purring
DUSKxRMntZY_000268	slot machine
YlpOZqnLeEs_000125	alarm clock ringing
_fTONy_pqik_000030	dog barking
tMXsrzj5YYA_000030	playing piano
CguHOT6Ve3E_000020	waterfall burbling
JDbNy8sAMOo_000023	cuckoo bird calling
L3lYFx1wx-M_000195	person chewing
6DwlcJyDyxc_000290	playing drum kit
chP180PR-9g_000041	cat growling
NwBREzh6M_I_000050	opening drawer
DymSRUrjT5c_000560	sewing machine
bVR288WbDXc_000030	car passing by
gmy8czZ3uLc_000030	car passing by
DRSs6q_sTr4_000000	bird squawking
gTUu9V5zAME_000078	playing shofar
t-6BSzXBNbM_000051	penguins braying
7LWqCLxcNXc_000019	engine accelerating
9ZBaKqh-Bmk_000027	alligators hissing
NqzZbJJl3E4_000030	reversing beeps
D0L-M4trkpw_000210	playing electric guitar
qJCY09mrxtg_000216	dinosaur bellowing
K_EsxukdNXM_000030	cattle mooing
3O7CzEL0pXA_000496	people marching
Ju7Kg_H2iZQ_000030	engine accelerating
HKvimMUXe7c_000181	people eating crisps
VQ60kd-BrC8_000030	church bell ringing
IClqeKMGVdQ_000058	slot machine
_GzKC_7QmUE_000385	driving snowmobile
n88E2blrCiU_000185	electric grinder grinding
c3OHPJY7nhA_000022	snake hissing
HMyRA33XJRM_000077	playing glockenspiel
6dFdcTWdues_000400	playing electric guitar
ez50pKMB62U_000064	lip smacking
EPzNwL4OVYI_000263	playing congas
WUiy_6hI-xU_000061	playing mandolin
60AkV1YbZlU_000006	smoke detector beeping
XZbFXz54Suo_000000	playing steel guitar
UmGzdua2Ayc_000014	people belly laughing
W_Rr3hZw4Yk_000007	chipmunk chirping
Wu--g0m8oWA_000011	driving buses
eiXotzZ1hBI_000037	playing mandolin
U2Ek06LbrYs_000030	crow cawing
fAns8GJzYeQ_000030	waterfall burbling
Ni_RNKhQ47k_000118	magpie calling
BEHaVb_cz44_000210	playing harp
ZVKgp2DGpcI_000021	dog barking
IMKIBJD-JSM_000013	disc scratching
iUtE4nRvBsM_000040	people coughing
9OcAwC8y-eQ_000030	reversing beeps
SYH5NqTtNsI_000030	playing flute
zZQXakb7WSM_000009	francolin calling
2VFVe0RCn7g_000010	tapping guitar
R9qOM83klNc_000081	children shouting
JLzD44Im1Ec_000030	engine accelerating
sgkwq9a7mgU_000000	toilet flushing
zNydHH-46z0_000043	playing oboe
vXBBhgvMCkM_000210	lawn mowing
1kTMiyc5eXg_000163	cricket chirping
qK24rhShDUI_000098	gibbon howling
kLySMIzASNE_000030	typing on typewriter
zey5f-NjbtE_000002	people giggling
mjhlzNVpnXs_000026	air horn
ncfUAo5uxwk_000012	people booing
OIqd2UrvGcI_000109	ice cream truck
g3J2VYx8zYE_000060	train running
NZMsQG4Zx7I_000050	subway
2MKPKDQcgVc_000036	train wheels squealing
U-1saFb-zRY_000006	playing djembe
89536Yebjvc_000110	chinchilla barking
IJXrQCDz-wc_000233	person chewing
DmJL3kSguyw_000023	eagle screaming
0sT6vnChbrc_000000	cat growling
NKfyi7q0JNU_000030	dog barking
mSHxFybELNY_000030	playing cornet
FjRjHKz1kU0_000030	turkey gobbling
0N0C0Wbe6AI_000030	police car siren
BzcOUlROXVo_000110	playing harmonica
bxKdKUZP41Y_000030	playing zither
fF3u_xLxF9Q_000120	crushing plastic
_4GHOB8H3FQ_000225	turkey gobbling
XUlxqSC9j9s_000007	wind chime
C989KLZ_3Tw_000021	playing tambourine
dpURejDIKn8_000000	children shouting
8dMtEVjgsHs_000017	elephant trumpeting
ebvV-vMMmpg_000038	pheasant crowing
al7bGtNVe4E_000161	barn swallow calling
O67-3jP1DUs_000443	slot machine
m-2-HsrBkak_000030	fire truck siren
40sAH2ZB0Pg_000030	playing banjo
ghRyW0bkt8c_000105	smoke detector beeping
dWM_a65_MrQ_000054	playing table tennis
XMWD4ECxcNk_000029	alligators hissing
rRzWGIhwWAI_000030	playing flute
wKvTE7MmPHs_000031	dove cooing
fESL2PLuIwA_000140	ocean burbling
vcZ3gN9ZRcA_000100	playing congas
UFcUTwPlFAU_000019	baby crying
EYWZz8l8yKg_000110	playing drum kit
tnepPZChA5U_000219	playing violin
0U9_6RyH3_M_000030	mouse squeaking
0NIE-eDk92M_000029	playing congas
tjKzkajbKc0_000030	smoke detector beeping
zrklTYnpE80_000098	popping popcorn
ZS4Chf9yh8s_000020	mouse squeaking
1vrR6Im_RDo_000030	female singing
EfpGZ55vTVo_000030	motorboat engine
nqsycWEgIio_000209	parrot talking
A4P0IgZQf90_000136	people slurping
MNEuyIAtj3U_000172	cow lowing
Wdg90rCeA34_000508	playing table tennis
CZgx_6XaEkg_000030	driving motorcycle
5JHMkSN2rdc_000089	chickadee calling
1JsIcP2nXMw_000108	fox barking
CiuMO1EkzU4_000010	child speech
gB1ytjgpcW4_000190	people screaming
DyzH7KzpIMk_000013	beat boxing
4hYiaSYueCE_000216	playing cornet
5uOe6-ISwyw_000240	crowd cheering
nhDAmqYHxdA_000417	squishing
iikhslprd_A_000009	chimpanzee pant-hooting
u7iDdlWkmAk_000023	playing tambourine
IXTJfi5PUdk_000000	black capped chickadee calling
sbpW3Z87Nbc_000030	cattle mooing
H-bTMbePj0A_000121	playing steelpan
1tC7bTilFWk_000030	cat caterwauling
eaLhdHS_3uU_000130	driving motorcycle
fTxaj8RU_gE_000093	playing erhu
aJNiSRqdCco_000011	people booing
JIemsK_0lXc_000364	playing bass drum
gaFQgJLQHtU_000090	engine accelerating
8ERVM9Uv6hk_000102	tap dancing
Y8b7Thr-UyQ_000040	disc scratching
RFbWkL818XQ_000030	playing banjo
nB7FX1TBv34_000030	playing french horn
cRCeYK81z_I_000013	people eating crisps
l9L7_RaTw6I_000060	playing clarinet
6wRJg4fbELE_000003	bull bellowing
B0TIfxXf4t0_000100	playing hammond organ
3mkiTkMVemM_000030	motorboat engine
VZJfkEet6EQ_000030	playing bass guitar
AIVt3e5EVtc_000070	people coughing
E7q_QwLYI8U_000210	playing acoustic guitar
Gn7-NxQCzok_000010	waterfall
fB_tldbRb28_000220	cap gun shooting
2qAlWm3NES8_000034	tap dancing
fxUSMBlLOso_000012	train wheels squealing
GWTZtu3NOCc_000030	singing choir
9s8jDGsBij4_000010	people sniggering
e8iKX9r6nEA_000000	people belly laughing
bHmbZDvqpyo_000020	baby babbling
Fl0yc47JSWM_000025	chicken clucking
MNnlykTxbB0_000030	speedboat accelerating
fwFuuaK8WqE_000332	playing cornet
u8D5Z_glilQ_000001	playing bongo
2rciuzaEEWo_000025	chimpanzee pant-hooting
hT8dAeHe7Ow_000050	playing hammond organ
_AadO6XA3OU_000030	people babbling
